date,admin_level,admin_name,water_km2,baseline_km2,anomaly_km2,flood_km2,is_flood
2025-01-10,ADM2,Agaie,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Agaie,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Agaie,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Agaie,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Agatu,1.0962,0.0,0.0,0.0,0
2024-08-24,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Agatu,20.2743,0.0,0.0,0.0,0
2024-08-29,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Agatu,0.4059,0.0,0.0,0.0,0
2025-01-01,ADM2,Agatu,0.1881,0.0,0.1881,0.1881,0
2025-01-03,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Agatu,12.1788,0.0,12.1788,12.1788,1
2025-01-08,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Agatu,1.3131,0.0,1.3131,1.3131,0
2025-01-15,ADM2,Agatu,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Agege,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Agege,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Agege,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Agege,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Agege,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Agege,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Agege,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Agege,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Agege,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Agege,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Aguata,0.0063,0.0,0.0,0.0,0
2024-08-24,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Aguata,0.0027,0.0,0.0,0.0,0
2024-08-29,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Aguata,0.0045,0.0,0.0,0.0,0
2025-01-01,ADM2,Aguata,0.0036,0.0,0.0036,0.0036,0
2025-01-03,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Aguata,0.009,0.0,0.009,0.009,0
2025-01-08,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Aguata,0.0027,0.0,0.0027,0.0027,0
2025-01-15,ADM2,Aguata,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Agwara,72.7515,0.0,0.0,0.0,0
2024-09-03,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Agwara,63.5229,0.0,63.5229,63.5229,1
2025-01-13,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Agwara,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ahiazu-Mbaise,0.0036,0.0,0.0,0.0,0
2024-08-29,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Ahiazu-Mbaise,0.0018,0.0,0.0,0.0,0
2025-01-01,ADM2,Ahiazu-Mbaise,0.0063,0.0,0.0063,0.0063,0
2025-01-03,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ahiazu-Mbaise,0.0009,0.0,0.0009,0.0009,0
2025-01-08,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Ahiazu-Mbaise,0.0018,0.0,0.0018,0.0018,0
2025-01-15,ADM2,Ahiazu-Mbaise,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ahoada East,96.7194,0.0,0.0,0.0,0
2024-08-29,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ahoada East,33.1569,0.0,0.0,0.0,0
2024-09-03,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ahoada East,104.1147,0.0,104.1147,104.1147,1
2025-01-08,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ahoada East,35.168400000000005,0.0,35.168400000000005,35.168400000000005,1
2025-01-13,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ahoada East,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ahoada West,59.6079,0.0,0.0,0.0,0
2024-08-29,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ahoada West,47.2986,0.0,0.0,0.0,0
2024-09-03,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ahoada West,77.14620000000001,0.0,77.14620000000001,77.14620000000001,1
2025-01-08,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ahoada West,56.6343,0.0,56.6343,56.6343,1
2025-01-13,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ahoada West,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ajaokuta,98.5842,0.0,0.0,0.0,0
2024-08-29,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ajaokuta,96.7212,0.0,96.7212,96.7212,1
2025-01-08,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ajaokuta,0.0018,0.0,0.0018,0.0018,0
2025-01-13,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ajaokuta,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ajeromi/Ifelodun,0.0162,0.0,0.0,0.0,0
2024-08-27,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ajeromi/Ifelodun,0.027,0.0,0.0,0.0,0
2024-09-03,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ajeromi/Ifelodun,0.0018,0.0,0.0018,0.0018,0
2025-01-05,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ajeromi/Ifelodun,0.0126,0.0,0.0126,0.0126,0
2025-01-13,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ajeromi/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ajingi,6.0291,0.0,0.0,0.0,0
2024-08-24,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ajingi,3.0636,0.0,3.0636,3.0636,0
2025-01-03,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Ajingi,2.7513,0.0,2.7513,2.7513,0
2025-01-15,ADM2,Ajingi,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Akamkpa,35.4645,0.0,0.0,0.0,0
2024-08-24,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Akamkpa,16.6626,0.0,0.0,0.0,0
2024-08-29,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Akamkpa,37.46340000000001,0.0,0.0,0.0,0
2025-01-01,ADM2,Akamkpa,30.1338,0.0,30.1338,30.1338,1
2025-01-03,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Akamkpa,10.3455,0.0,10.3455,10.3455,1
2025-01-08,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Akamkpa,37.0845,0.0,37.0845,37.0845,1
2025-01-15,ADM2,Akamkpa,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Akinyele,0.774,0.0,0.0,0.0,0
2024-08-27,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Akinyele,0.693,0.0,0.693,0.693,0
2025-01-05,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Akinyele,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Akko,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Akko,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Akko,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Akko,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Akko,0.6093000000000001,0.0,0.0,0.0,0
2024-08-30,ADM2,Akko,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Akko,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Akko,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Akko,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Akko,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Akko,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Akko,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Akko,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Akko,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Akko,0.1512,0.0,0.1512,0.1512,0
2025-01-09,ADM2,Akko,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Akko,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Akko,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Akko,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Akko,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Akoko North East,0.0882,0.0,0.0,0.0,0
2024-09-03,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Akoko North East,0.0288,0.0,0.0288,0.0288,0
2025-01-13,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Akoko North East,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Akoko North West,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Akoko South East,0.0126,0.0,0.0,0.0,0
2024-09-03,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Akoko South East,0.0045,0.0,0.0045,0.0045,0
2025-01-13,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Akoko South East,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Akoko South West,0.018,0.0,0.0,0.0,0
2024-09-03,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Akoko South West,0.0063,0.0,0.0063,0.0063,0
2025-01-13,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Akoko South West,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Akoko-Edo,0.2592,0.0,0.0,0.0,0
2024-08-29,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Akoko-Edo,0.4437,0.0,0.0,0.0,0
2024-09-03,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Akoko-Edo,0.1629,0.0,0.1629,0.1629,0
2025-01-08,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Akoko-Edo,0.1377,0.0,0.1377,0.1377,0
2025-01-13,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Akoko-Edo,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Akpabuyo,79.2504,0.0,0.0,0.0,0
2024-08-24,ADM2,Akpabuyo,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Akpabuyo,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Akpabuyo,63.0063,0.0,0.0,0.0,0
2024-08-29,ADM2,Akpabuyo,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Akpabuyo,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Akpabuyo,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Akpabuyo,0.0,0.0,0.0,0.0,0
